REVIEW ID,SOURCE,REVIEW BY,REVIEW DATE,REVIEW SUBJECT,text,REVIEW RATING,REVIEW TYPE
3278,Trip Advisor,parag08p,8/19/16,Excellent Iskon Temple,"Wow. Peace can never be an exaggeration. You sit quietly inside the temple hall and just look at the magnanimity of the temple architecture all draped in marble. But the richness though does not take away the eloquence and the soul of the place. And when you consider the meandering narrow road to the entrance of this temple, you can help but compare it with the hardships that we need to endure before we rise to meet the One. There is enough car parking space atop the hill. The roads have been planned and well maintained here. We had a great evening watching the city scape from this hill.",5,POSITIVE
3280,Trip Advisor,Pinaki B,8/19/16,Peace atop a hill,Hare Krishna hare Krishna Krishna Krishna hare hare Hare rama hare rama Rama rama hare hare,4,POSITIVE
3244,Facebook,Kadiyam Ganesh Yadav,8/20/16,NA,Its not a temple.,1,POSITIVE
3475,Google + HK HILL,Keerti M.,8/20/16,NA,"The place like all iskcons is well maintained and has beautifully adorned deities , however this is one of the biggest ISKCON temples I have seen. Nice experience and worth the time",1,POSITIVE
3274,Trip Advisor,reshmaunni,8/20/16,Nice,"The place like all iskcons is well maintained and has beautifully adorned deities , however this is one of the biggest ISKCON temples I have seen. Nice experience and worth the time",5,POSITIVE
3281,Trip Advisor,reshmaunni,8/20/16,Nice,One of best place to visit in bengaluru.,5,POSITIVE
3474,Google + HK HILL,Shastikumar Bheeman,8/20/16,NA,"Devotion, Religion, Outing, Knowledge anything , even FOOD and Snacks whether prasadam or otherwise! Even a Huge variety of food stalls! You can spend the whole day here without getting bored!",4,POSITIVE
3275,Trip Advisor,IndiantTrotter2016,8/21/16,Wonderful place to be!,"Devotion, Religion, Outing, Knowledge anything , even FOOD and Snacks whether prasadam or otherwise! Even a Huge variety of food stalls! You can spend the whole day here without getting bored!",5,POSITIVE
3282,Trip Advisor,IndiantTrotter2016,8/21/16,Wonderful place to be!,What a temple...I just loved it ...,5,POSITIVE
3476,Google + HK HILL,Ishank Patel,8/21/16,NA,Visited 18 august 2016,5,POSITIVE
3477,Google + HK HILL,Pravin Agarwal,8/21/16,NA,It was imagining i visited ISKCON with my family. I love the architecture and all arrangements and mostly delicious Prasadam.,3,POSITIVE
3296,Trip Advisor,381poonam,8/22/16,Hare Krishna,The temple is wonderfully built and its architecture and interiors are marvelous. The Prasad served is very tasty and wholesome. The only thing that I felt amiss is that the temple is too high and one has to walk a lot and climb many steps which is slightly distressful for aged people.,4,POSITIVE
3285,Trip Advisor,Abhay55,8/22/16,Lots of stairs to climb,This is more of commercial than religious... the view is beautiful. Usual hare krishna place. Avoid this place during janmashtami as it will be too crowded.,4,POSITIVE
3291,Trip Advisor,Ajay P,8/22/16,Average,Beautiful temple in the heart of the city. Located near orion mall. You will find lot of shops to buy religious things within the temple premises. Worth a visit.,3,MIXED
3286,Trip Advisor,BHMDUDE,8/22/16,Beautiful Temple,"Its a very calm and soothing place to spend time at. Even the lights look beautiful at night. The inner temple area is very peaceful, you would love to spend time over there. The market that follows is a plus plus, you will get everything from books, idols to everything in food. The snacks were too tasty. Overall, its a good place to visit and spend time in.",4,POSITIVE
3276,Trip Advisor,Dipanshu A,8/22/16,Calm and soothing place,"Its a very calm and soothing place to spend time at. Even the lights look beautiful at night. The inner temple area is very peaceful, you would love to spend time over there. The market that follows is a plus plus, you will get everything from books, idols to everything in food. The snacks were too tasty. Overall, its a good place to visit and spend time in.",4,POSITIVE
3283,Trip Advisor,Dipanshu A,8/22/16,Calm and soothing place,Nice place!! but it looked like more commercial place than religious placehas amazing fast food options+ variety!! finding a place to sit is a challenge on weekend,4,POSITIVE
3277,Trip Advisor,djain2016,8/22/16,Religious,Nice place!! but it looked like more commercial place than religious placehas amazing fast food options+ variety!! finding a place to sit is a challenge on weekend,5,POSITIVE
3284,Trip Advisor,djain2016,8/22/16,Religious,"This is a very ornate temple with the deities decked with gold and diamonds. You can see it from the Bangalore Metro. They check you thoroughly with metal detectors when you enter. Cameras are not allowed inside the temple. There is a gift shop offering various items for sale. Overall, worth a visit.",5,POSITIVE
3292,Trip Advisor,gop1971,8/22/16,Dazzling temple,"Very cleanly maintained and hygienic place, you can spend out any time in relaxing. Peaceful environment all around.",5,POSITIVE
3288,Trip Advisor,Hemanth h,8/22/16,Clean and peacefull place to visit to relinquish your stress,This place is a master piece!! It's jus wow and the place is so silent and it's so divine and the god idols are such a beautiful creations and the place is so powerful for those who believe in God!!!,4,POSITIVE
3290,Trip Advisor,Joe1103,8/22/16,Such a divine beauty!!,"One of the beautiful tourist spots in Bangalore city. Once you claim the hill you get very good feeling of being in the beautiful temple, maintained cleanliness around the temple, and also mouth watering prasadams. On top of the hill, you can experience the good over view of the city around the Temple. A place to visit.",5,POSITIVE
3297,Trip Advisor,kbmsharma,8/22/16,beautiful place,"The feeling of being blessed ! , it was a birthday visit for us , and were given the privilege of being right in front of the mesmerising statues of the gods , seeing every tiny detail of the beautiful Shringar , was worth it , The chanting and dancing of the lords name so strong that the vibration was felt to the soul ! ,I felt I was in heaven and the Lord was present in all my surrounding and more within me",4,POSITIVE
3289,Trip Advisor,mmssaa,8/22/16,Special darshan on birthday,"It is a good place to visit if you travel to bangalore and while it is a temple , it has a big eat out place with lot of veg options so you can plan the sight seeing accccordingly to ensure you lunch or snack is also covered.",5,POSITIVE
3294,Trip Advisor,namdev111,8/22/16,Nice place,Iskon Temple Bangalore is must to see and very beautiful. For senior citizens you can avail temple provided facility i.e. auto facility for reaching temple and can use lift to reach main temple at 3rd floor,4,POSITIVE
3272,Trip Advisor,parag08p,8/22/16,Excellent Iskon Temple,"Wow. Peace can never be an exaggeration. You sit quietly inside the temple hall and just look at the magnanimity of the temple architecture all draped in marble. But the richness though does not take away the eloquence and the soul of the place. And when you consider the meandering narrow road to the entrance of this temple, you can help but compare it with the hardships that we need to endure before we rise to meet the One. There is enough car parking space atop the hill. The roads have been planned and well maintained here. We had a great evening watching the city scape from this hill.",5,POSITIVE
3273,Trip Advisor,Pinaki B,8/22/16,Peace atop a hill,"A nice divine place but converted into a commercial jail. To reach the GOD face to face is quite troublesome in the name of security and to get back to the car parking yard is even verse. After darshan of GOD, we have to pass though a fully commercial route like jail... I can't recommend this to anyone, even though I am a believer of Shree Krushna...",4,POSITIVE
3270,Trip Advisor,Prashant P,8/22/16,Meeting with GOD in a jail like situation,Hare Krishna hare hare,4,NEGATIVE
3478,Google + HK HILL,Rajesh Chowdary,8/22/16,NA,"Alongiwth religious, spirituality, place offers a lot for people to come together. can spent half a day with family or friends",5,POSITIVE
3271,Trip Advisor,Remya N,8/22/16,Experience center,"Nice place, good visit but its not as good as the original temple in WB. Food is also not that good but evening darshan is best time when arti happens",4,POSITIVE
3295,Trip Advisor,Shounakba,8/22/16,Short day visit to Iskcon,"The place has a nice religious ambience for Krishna devotees, but there is a commercial aspect to it if you would like to buy some of the Krishna memorabilias, religious materials. Teach the kids about the value of donation on their birthdays and make to see how such religious activities spread the value by free food for the needy and other uplifting activities performed with the help of donation. Just another experience and learning for the kids.",3,MIXED
3293,Trip Advisor,sponnusa,8/22/16,A good place for Krishna devotees,A good place to hangout in the evening with family . We were a group of six and had a pleasant evening .If you are an atheist better avoid,5,POSITIVE
3287,Trip Advisor,Tamilanban C,8/22/16,Evening hangout,"ISKCON temple is very good, located in west of cord road, Rajajinagar, Bangalore. It in hill and the god Sri Krishna is very good. Please visit this place.",4,POSITIVE
3306,Trip Advisor,????? ?,8/23/16,Temple,Great place to visit and watch the devotees so much into Bhakti of Sri Krishna and also praying to other avatars etc. Is delight to watch and get involved in prayers. Must visit place in Bangalore.,5,POSITIVE
3308,Trip Advisor,Agamech,8/23/16,Great heavenly place to visit,I have come to this temple couple of times. This place gives me peace. However this time it was a bit crowded.,5,POSITIVE
3309,Trip Advisor,BalancedMover,8/23/16,Liked the place a lot,"Krishna temples are always nice to visit, but here you get such a great experience by going up the hill, chanting hare krishna in 108 steps, worhiping, lord narasimha, sree venkateshwara swamy..and then sree krishna with balram, radha matha ..its such a great experience going up the hill.. worshiping.. and coming out.. you get such a delicious prasad too every time u visit the temple. ISKON also has restaurant for devotees who come for worship and then relax over weekend and in evenings. All food served are satvik (no garlic and no onion), very nice and delicious food. dont miss that experience too. u get good city view and metro train view too.. from top of the hill .. u wont regret going to this place.. even if u r not a krishna devotee..",3,MIXED
